rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
8.2	0	Approved	0	[<Person: u'Pierre Boulle' (u'nm0099541')>]	1957	tt0050212	0	153160	[<Person: u'David Lean' (u'nm0000180')>]	[<Person: u'William Holden' (u'nm0000034')>, <Person: u'Alec Guinness' (u'nm0000027')>, <Person: u'Jack Hawkins' (u'nm0370144')>, <Person: u'Sessue Hayakawa' (u'nm0370564')>]	The Bridge on the River Kwai	0	0	0	0	0	feature	1	0	1	5	0	0	[]	1	1	0	9660	0
8	0	R	0	[<Person: u'Richard Linklater' (u'nm0000500')>, <Person: u'Julie Delpy' (u'nm0000365')>]	2004	tt0381681	0	171953	[<Person: u'Richard Linklater' (u'nm0000500')>]	[<Person: u'Ethan Hawke' (u'nm0000160')>, <Person: u'Julie Delpy' (u'nm0000365')>, <Person: u'Vernon Dobtcheff' (u'nm0229943')>, <Person: u'Louise Lemoine Torr\xe8s' (u'nm1566537')>]	Before Sunset	0	0	1	0	0	feature	0	0	0	15	0	0	[]	1	0	0	4800	0
8.1	0	PG-13	0	[<Person: u'Hirokazu Koreeda' (u'nm0466153')>]	2004	tt0408664	0	17577	[<Person: u'Hirokazu Koreeda' (u'nm0466153')>]	[<Person: u'Y\xfbya Yagira' (u'nm1625874')>, <Person: u'Ayu Kitaura' (u'nm1626086')>, <Person: u'Hiei Kimura' (u'nm1625521')>, <Person: u'Momoko Shimizu' (u'nm1626241')>]	Nobody Knows	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	8460	0
7.1	0	R	0	[<Person: u'Philip K. Dick' (u'nm0001140')>, <Person: u'Richard Linklater' (u'nm0000500')>]	2006	tt0405296	0	90665	[<Person: u'Richard Linklater' (u'nm0000500')>]	[<Person: u'Keanu Reeves' (u'nm0000206')>, <Person: u'Winona Ryder' (u'nm0000213')>, <Person: u'Robert Downey Jr.' (u'nm0000375')>, <Person: u'Rory Cochrane' (u'nm0168262')>]	A Scanner Darkly	1	0	0	0	0	feature	0	0	0	5	1	1	[]	1	0	0	6000	0
7.7	0	Not Rated	0	[<Person: u'Jean-Luc Godard' (u'nm0000419')>]	1965	tt0059592	0	19946	[<Person: u'Jean-Luc Godard' (u'nm0000419')>]	[<Person: u'Jean-Paul Belmondo' (u'nm0000901')>, <Person: u'Anna Karina' (u'nm0439344')>, <Person: u'Graziella Galvani' (u'nm0303413')>, <Person: u'Aicha Abadir' (u'nm0007631')>]	Pierrot le Fou	0	1	1	0	0	feature	0	0	0	5	0	0	[]	1	0	0	6600	0
7.1	0	R	0	[<Person: u'Lars von Trier' (u'nm0001885')>]	2011	tt1527186	0	131742	[<Person: u'Lars von Trier' (u'nm0001885')>]	[<Person: u'Kirsten Dunst' (u'nm0000379')>, <Person: u'Charlotte Gainsbourg' (u'nm0001250')>, <Person: u'Kiefer Sutherland' (u'nm0000662')>, <Person: u'Alexander Skarsg\xe5rd' (u'nm0002907')>]	Melancholia	0	0	0	0	0	feature	0	0	0	20	0	0	[]	1	0	0	8100	0
7.5	0	R	0	[<Person: u'Giuseppe Tornatore' (u'nm0868153')>, <Person: u'Luciano Vincenzoni' (u'nm0898812')>]	2000	tt0213847	0	67501	[<Person: u'Giuseppe Tornatore' (u'nm0868153')>]	[<Person: u'Monica Bellucci' (u'nm0000899')>, <Person: u'Giuseppe Sulfaro' (u'nm0837868')>, <Person: u'Luciano Federico' (u'nm0270119')>, <Person: u'Matilde Piana' (u'nm0681218')>]	Malèna	0	0	1	0	1	feature	1	0	0	6	0	0	[]	1	1	0	5520	0
8.1	0	PG	0	[<Person: u'John Briley' (u'nm0109300')>]	1982	tt0083987	1	175477	[<Person: u'Richard Attenborough' (u'nm0000277')>]	[<Person: u'Ben Kingsley' (u'nm0001426')>, <Person: u'John Gielgud' (u'nm0000024')>, <Person: u'Candice Bergen' (u'nm0000298')>, <Person: u'Edward Fox' (u'nm0002081')>]	Gandhi	0	0	0	0	0	feature	0	0	0	6	0	0	[]	1	1	0	11460	0
7.6	0	PG-13	0	[<Person: u'Alejandro Amen\xe1bar' (u'nm0024622')>]	2001	tt0230600	0	273748	[<Person: u'Alejandro Amen\xe1bar' (u'nm0024622')>]	[<Person: u'Nicole Kidman' (u'nm0000173')>, <Person: u'Christopher Eccleston' (u'nm0001172')>, <Person: u'Fionnula Flanagan' (u'nm0001217')>, <Person: u'Alakina Mann' (u'nm0542635')>]	The Others	0	0	0	0	0	feature	0	1	0	5	1	0	[]	0	0	0	6240	0
8.1	0	Unrated	0	[<Person: u'Erich Maria Remarque' (u'nm0718871')>, <Person: u'Maxwell Anderson' (u'nm0027173')>]	1930	tt0020629	0	47544	[<Person: u'Lewis Milestone' (u'nm0587277')>]	[<Person: u'Lew Ayres' (u'nm0000817')>, <Person: u'Louis Wolheim' (u'nm0938464')>, <Person: u'John Wray' (u'nm0942046')>, <Person: u'Arnold Lucy' (u'nm0524803')>]	All Quiet on the Western Front	0	0	0	0	0	feature	1	0	0	5	0	0	[]	1	0	0	7980	0
7.3	0	PG-13	0	[<Person: u'Theodore Melfi' (u'nm0577647')>]	2014	tt2170593	0	76318	[<Person: u'Theodore Melfi' (u'nm0577647')>]	[<Person: u'Bill Murray' (u'nm0000195')>, <Person: u'Melissa McCarthy' (u'nm0565250')>, <Person: u'Naomi Watts' (u'nm0915208')>, <Person: u'Jaeden Lieberher' (u'nm5897057')>]	St. Vincent	0	0	0	0	1	feature	0	0	0	6	0	0	[]	1	0	0	6120	0
8.1	0	Unrated	0	[<Person: u'Wendell Mayes' (u'nm0562606')>, <Person: u'John D. Voelker' (u'nm0871261')>]	1959	tt0052561	0	47245	[<Person: u'Otto Preminger' (u'nm0695937')>]	[<Person: u'James Stewart' (u'nm0000071')>, <Person: u'Lee Remick' (u'nm0001665')>, <Person: u'Ben Gazzara' (u'nm0001262')>, <Person: u"Arthur O'Connell" (u'nm0640023')>]	Anatomy of a Murder	0	1	0	0	0	feature	0	0	0	5	1	1	[]	1	0	0	9600	0
7.3	0	R	0	[<Person: u'Tracy Letts' (u'nm0504832')>, <Person: u'Tracy Letts' (u'nm0504832')>]	2013	tt1322269	0	69346	[<Person: u'John Wells' (u'nm0920274')>]	[<Person: u'Meryl Streep' (u'nm0000658')>, <Person: u'Dermot Mulroney' (u'nm0000551')>, <Person: u'Julia Roberts' (u'nm0000210')>, <Person: u'Juliette Lewis' (u'nm0000496')>]	August: Osage County	0	0	0	0	0	feature	0	0	0	13	0	0	[]	1	0	0	7260	0
7.2	0	R	0	[<Person: u'Steven Soderbergh' (u'nm0001752')>]	1989	tt0098724	0	38482	[<Person: u'Steven Soderbergh' (u'nm0001752')>]	[<Person: u'James Spader' (u'nm0000652')>, <Person: u'Andie MacDowell' (u'nm0000510')>, <Person: u'Peter Gallagher' (u'nm0001251')>, <Person: u'Laura San Giacomo' (u'nm0000624')>]	Sex, Lies, and Videotape	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	6000	0
7.9	1	PG	0	[<Person: u'Daniel Pennac' (u'nm0672032')>, <Person: u'Gabrielle Vincent' (u'nm6135541')>]	2012	tt1816518	0	12514	[<Person: u'St\xe9phane Aubier' (u'nm0041334')>, <Person: u'Vincent Patar' (u'nm0665262')>]	[<Person: u'Forest Whitaker' (u'nm0001845')>, <Person: u'Lambert Wilson' (u'nm0933727')>, <Person: u'Pauline Brunner' (u'nm5312818')>, <Person: u'Mackenzie Foy' (u'nm3237775')>]	Ernest & Celestine	0	1	0	0	1	feature	0	0	0	5	0	0	[]	1	0	0	4800	0
6.9	0	PG-13	0	[<Person: u'Jonathan Levine' (u'nm1349522')>, <Person: u'Isaac Marion' (u'nm3772853')>]	2013	tt1588173	0	188059	[<Person: u'Jonathan Levine' (u'nm1349522')>]	[<Person: u'Nicholas Hoult' (u'nm0396558')>, <Person: u'Teresa Palmer' (u'nm1954240')>, <Person: u'John Malkovich' (u'nm0000518')>, <Person: u'Analeigh Tipton' (u'nm3006818')>]	Warm Bodies	0	0	1	0	1	feature	0	1	0	5	0	0	[]	0	0	0	5880	0
7.8	0	Not Rated	0	[<Person: u'Jee-woon Kim' (u'nm0453518')>, <Person: u'Hoon-jung Park' (u'nm4219902')>]	2010	tt1588170	0	73472	[<Person: u'Jee-woon Kim' (u'nm0453518')>]	[<Person: u'Byung-hun Lee' (u'nm0496932')>, <Person: u'Min-sik Choi' (u'nm0158856')>, <Person: u'In-seo Kim' (u'nm3750788')>, <Person: u'Bo-ra Nam' (u'nm4469142')>]	I Saw the Devil	0	1	0	0	0	feature	0	1	0	5	1	0	[]	1	0	1	8460	0
7.8	0	PG-13	0	[<Person: u'Scott Neustadter' (u'nm2354099')>, <Person: u'Michael H. Weber' (u'nm2352210')>]	2014	tt2582846	0	257835	[<Person: u'Josh Boone' (u'nm1837748')>]	[<Person: u'Shailene Woodley' (u'nm0940362')>, <Person: u'Ansel Elgort' (u'nm5052065')>, <Person: u'Nat Wolff' (u'nm1822659')>, <Person: u'Laura Dern' (u'nm0000368')>]	The Fault in Our Stars	0	0	1	0	0	feature	0	0	0	10	0	0	[]	1	0	0	7560	0
7.7	0	16	0	[<Person: u'Sebastian Schipper' (u'nm0771923')>, <Person: u'Olivia Neergaard-Holm' (u'nm4302809')>]	2015	tt4226388	0	29210	[<Person: u'Sebastian Schipper' (u'nm0771923')>]	[<Person: u'Laia Costa' (u'nm4663937')>, <Person: u'Frederick Lau' (u'nm1035643')>, <Person: u'Franz Rogowski' (u'nm4453291')>, <Person: u'Burak Yigit' (u'nm2916919')>]	Victoria	0	1	1	0	0	feature	0	0	0	13	1	0	[]	1	0	0	8280	0
7.3	0	13	0	[<Person: u'Bassel Ghandour' (u'nm2630722')>, <Person: u'Naji Abu Nowar' (u'nm3578681')>]	2014	tt3170902	0	6468	[<Person: u'Naji Abu Nowar' (u'nm3578681')>]	[<Person: u'Jacir Eid Al-Hwietat' (u'nm6849498')>, <Person: u'Hussein Salameh Al-Sweilhiyeen' (u'nm7210548')>, <Person: u'Hassan Mutlag Al-Maraiyeh' (u'nm7210549')>, <Person: u'Jack Fox' (u'nm3484657')>]	Theeb	0	0	0	0	0	feature	0	0	1	4	1	0	[]	1	0	0	6000	0
8.3	0	Not Rated	0	[<Person: u'Thea von Harbou' (u'nm0902376')>, <Person: u'Thea von Harbou' (u'nm0902376')>]	1927	tt0017136	0	114643	[<Person: u'Fritz Lang' (u'nm0000485')>]	[<Person: u'Brigitte Helm' (u'nm0375609')>, <Person: u'Alfred Abel' (u'nm0002154')>, <Person: u'Gustav Fr\xf6hlich' (u'nm0297054')>, <Person: u'Rudolf Klein-Rogge' (u'nm0459030')>]	Metropolis	1	0	0	0	0	feature	0	0	0	8	0	0	[]	1	0	0	6840	0
9.3	0	R	0	[<Person: u'Stephen King' (u'nm0000175')>, <Person: u'Frank Darabont' (u'nm0001104')>]	1994	tt0111161	0	1729939	[<Person: u'Frank Darabont' (u'nm0001104')>]	[<Person: u'Tim Robbins' (u'nm0000209')>, <Person: u'Morgan Freeman' (u'nm0000151')>, <Person: u'Bob Gunton' (u'nm0348409')>, <Person: u'William Sadler' (u'nm0006669')>]	The Shawshank Redemption	0	1	0	0	0	feature	0	0	0	38	0	0	[]	1	0	0	8520	0
8	0	PG-13	0	[<Person: u'Jeff Nathanson' (u'nm0622288')>, <Person: u'Frank Abagnale Jr.' (u'nm0007646')>]	2002	tt0264464	1	546101	[<Person: u'Steven Spielberg' (u'nm0000229')>]	[<Person: u'Leonardo DiCaprio' (u'nm0000138')>, <Person: u'Tom Hanks' (u'nm0000158')>, <Person: u'Christopher Walken' (u'nm0000686')>, <Person: u'Martin Sheen' (u'nm0000640')>]	Catch Me If You Can	0	1	0	0	0	feature	0	0	0	16	0	0	[]	1	0	0	8460	0
8.4	0	R	0	[<Person: u'Alan Ball' (u'nm0050332')>]	1999	tt0169547	0	840442	[<Person: u'Sam Mendes' (u'nm0005222')>]	[<Person: u'Kevin Spacey' (u'nm0000228')>, <Person: u'Annette Bening' (u'nm0000906')>, <Person: u'Thora Birch' (u'nm0000301')>, <Person: u'Wes Bentley' (u'nm0004747')>]	American Beauty	0	0	1	0	0	feature	0	0	0	39	0	0	[]	1	0	0	7320	0
6.5	0	R	0	[<Person: u'Nicole Eastman' (u'nm2946831')>, <Person: u'Karen McCullah' (u'nm0527581')>]	2009	tt1142988	0	166972	[<Person: u'Robert Luketic' (u'nm0525659')>]	[<Person: u'Katherine Heigl' (u'nm0001337')>, <Person: u'Gerard Butler' (u'nm0124930')>, <Person: u'Bree Turner' (u'nm0877430')>, <Person: u'Eric Winter' (u'nm0935721')>]	The Ugly Truth	0	0	1	0	1	feature	0	0	0	4	0	0	[]	0	0	0	5760	0
7.5	0	Tous publics	0	[<Person: u'Rody Vera' (u'nm1068233')>, <Person: u'Lav Diaz' (u'nm0225010')>]	2013	tt2852432	0	1103	[<Person: u'Lav Diaz' (u'nm0225010')>]	[<Person: u'Sid Lucero' (u'nm1741333')>, <Person: u'Angeli Bayani' (u'nm2366613')>, <Person: u'Archie Alemania' (u'nm1832026')>, <Person: u'Soliman Cruz' (u'nm0190467')>]	Norte, the End of History	0	1	0	0	0	feature	0	0	0	5	0	0	[]	1	0	0	15000	0
7.5	0	PG-13	1	[<Person: u'Michael McDowell' (u'nm0568313')>, <Person: u'Larry Wilson' (u'nm0933733')>]	1988	tt0094721	0	194463	[<Person: u'Tim Burton' (u'nm0000318')>]	[<Person: u'Alec Baldwin' (u'nm0000285')>, <Person: u'Geena Davis' (u'nm0000133')>, <Person: u'Michael Keaton' (u'nm0000474')>, <Person: u'Annie McEnroe' (u'nm0568499')>]	Beetlejuice	0	0	0	0	1	feature	0	0	0	5	0	0	[]	0	0	0	5520	0
7.4	0	R	0	[<Person: u'Michael Ondaatje' (u'nm0648546')>, <Person: u'Anthony Minghella' (u'nm0005237')>]	1996	tt0116209	0	144627	[<Person: u'Anthony Minghella' (u'nm0005237')>]	[<Person: u'Ralph Fiennes' (u'nm0000146')>, <Person: u'Juliette Binoche' (u'nm0000300')>, <Person: u'Willem Dafoe' (u'nm0000353')>, <Person: u'Kristin Scott Thomas' (u'nm0000218')>]	The English Patient	0	0	1	0	0	feature	1	0	0	5	0	0	[]	1	0	0	9720	0
8.2	0	PG-13	0	[<Person: u'Akiva Goldsman' (u'nm0326040')>, <Person: u'Sylvia Nasar' (u'nm0621586')>]	2001	tt0268978	1	627665	[<Person: u'Ron Howard' (u'nm0000165')>]	[<Person: u'Russell Crowe' (u'nm0000128')>, <Person: u'Ed Harris' (u'nm0000438')>, <Person: u'Jennifer Connelly' (u'nm0000124')>, <Person: u'Christopher Plummer' (u'nm0001626')>]	A Beautiful Mind	0	0	0	0	0	feature	0	0	0	24	0	0	[]	1	0	0	8100	0
7.8	0	R	0	[<Person: u'Joseph D. Pistone' (u'nm0685587')>, <Person: u'Richard Woodley' (u'nm0940361')>]	1997	tt0119008	1	228608	[<Person: u'Mike Newell' (u'nm0001565')>]	[<Person: u'Al Pacino' (u'nm0000199')>, <Person: u'Johnny Depp' (u'nm0000136')>, <Person: u'Michael Madsen' (u'nm0000514')>, <Person: u'Bruno Kirby' (u'nm0456124')>]	Donnie Brasco	0	1	0	0	0	feature	0	0	0	5	0	0	[]	1	0	0	7620	0
7.9	0	R	0	[<Person: u'Lukas Moodysson' (u'nm0600546')>]	2002	tt0300140	0	35977	[<Person: u'Lukas Moodysson' (u'nm0600546')>]	[<Person: u'Oksana Akinshina' (u'nm0968541')>, <Person: u'Artyom Bogucharskiy' (u'nm1076060')>, <Person: u'Pavel Ponomaryov' (u'nm0690469')>, <Person: u'Lyubov Agapova' (u'nm1220156')>]	Lilya 4-Ever	0	1	0	0	0	feature	0	0	0	6	0	0	[]	1	0	0	6540	0
8.2	0	R	0	[<Person: u'Denis Villeneuve' (u'nm0898288')>, <Person: u'Wajdi Mouawad' (u'nm1416431')>]	2010	tt1255953	0	84196	[<Person: u'Denis Villeneuve' (u'nm0898288')>]	[<Person: u'Lubna Azabal' (u'nm0044073')>, <Person: u'M\xe9lissa D\xe9sormeaux-Poulin' (u'nm0246386')>, <Person: u'Maxim Gaudette' (u'nm0309945')>, <Person: u'Mustafa Kamel' (u'nm1323233')>]	Incendies	0	0	0	0	0	feature	1	0	0	19	0	1	[]	1	0	0	8340	0
7.3	0	Not Rated	1	[<Person: u'Gaspar No\xe9' (u'nm0637615')>, <Person: u'Lucile Hadzihalilovic' (u'nm0352968')>]	2009	tt1191111	0	47122	[<Person: u'Gaspar No\xe9' (u'nm0637615')>]	[<Person: u'Nathaniel Brown' (u'nm1140926')>, <Person: u'Paz de la Huerta' (u'nm0209289')>, <Person: u'Cyril Roy' (u'nm3026521')>, <Person: u'Olly Alexander' (u'nm2728054')>]	Enter the Void	0	0	0	0	0	feature	0	0	0	6	0	0	[]	1	0	0	9660	0
8	0	R	0	[<Person: u'Fatih Akin' (u'nm0015359')>]	2004	tt0347048	0	41505	[<Person: u'Fatih Akin' (u'nm0015359')>]	[<Person: u'Birol \xdcnel' (u'nm0960379')>, <Person: u'Sibel Kekilli' (u'nm1402546')>, <Person: u'G\xfcven Kira\xe7' (u'nm0456077')>, <Person: u'Zarah Jane McKenzie' (u'nm1597241')>]	Head-On	0	0	1	0	0	feature	0	0	0	6	0	0	[]	1	0	0	7260	0
7.5	0	PG-13	0	[<Person: u'John Patrick Shanley' (u'nm0788234')>, <Person: u'John Patrick Shanley' (u'nm0788234')>]	2008	tt0918927	0	100792	[<Person: u'John Patrick Shanley' (u'nm0788234')>]	[<Person: u'Meryl Streep' (u'nm0000658')>, <Person: u'Philip Seymour Hoffman' (u'nm0000450')>, <Person: u'Amy Adams' (u'nm0010736')>, <Person: u'Viola Davis' (u'nm0205626')>]	Doubt	0	0	0	0	0	feature	0	0	0	8	0	1	[]	1	0	0	6240	0
7.4	0	R	0	[<Person: u'John Carney' (u'nm0138809')>]	2013	tt1980929	0	104211	[<Person: u'John Carney' (u'nm0138809')>]	[<Person: u'Keira Knightley' (u'nm0461136')>, <Person: u'Mark Ruffalo' (u'nm0749263')>, <Person: u'Adam Levine' (u'nm1747013')>, <Person: u'Hailee Steinfeld' (u'nm2794962')>]	Begin Again	0	0	0	1	0	feature	0	0	0	7	0	0	[]	1	0	0	6240	0
7.9	0	PG-13	1	[<Person: u'James Cameron' (u'nm0000116')>]	2009	tt0499549	0	902097	[<Person: u'James Cameron' (u'nm0000116')>]	[<Person: u'Sam Worthington' (u'nm0941777')>, <Person: u'Zoe Saldana' (u'nm0757855')>, <Person: u'Sigourney Weaver' (u'nm0000244')>, <Person: u'Michelle Rodriguez' (u'nm0735442')>]	Avatar	1	0	0	0	0	feature	0	0	1	13	0	0	[]	0	0	1	9720	0
8	0	M	0	[<Person: u'Adriano Bolzoni' (u'nm0093501')>, <Person: u'V\xedctor Andr\xe9s Catena' (u'nm0146033')>]	1964	tt0058461	0	152355	[<Person: u'Sergio Leone' (u'nm0001466')>]	[<Person: u'Clint Eastwood' (u'nm0000142')>, <Person: u'Gian Maria Volont\xe8' (u'nm0002231')>, <Person: u'Marianne Koch' (u'nm0462367')>, <Person: u'Wolfgang Lukschy' (u'nm0525742')>]	A Fistful of Dollars	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	1	5940	1
7.5	0	R	0	[<Person: u'Chad Hayes' (u'nm0370937')>, <Person: u'Carey Hayes' (u'nm0370928')>]	2013	tt1457767	0	313350	[<Person: u'James Wan' (u'nm1490123')>]	[<Person: u'Patrick Wilson' (u'nm0933940')>, <Person: u'Vera Farmiga' (u'nm0267812')>, <Person: u'Ron Livingston' (u'nm0515296')>, <Person: u'Lili Taylor' (u'nm0000666')>]	The Conjuring	0	0	0	0	0	feature	0	1	0	8	1	1	[]	0	0	0	6720	0
6.7	0	13	0	[<Person: u'Alice Rohrwacher' (u'nm3114621')>]	2014	tt3044244	0	2801	[<Person: u'Alice Rohrwacher' (u'nm3114621')>]	[<Person: u'Alba Rohrwacher' (u'nm2130040')>, <Person: u'Maria Alexandra Lungu' (u'nm6510724')>, <Person: u'Sam Louwyck' (u'nm0522205')>, <Person: u'Sabine Timoteo' (u'nm0863787')>]	The Wonders	0	0	0	0	0	feature	0	0	0	6	0	0	[]	1	0	0	6600	0
7.5	0	R	0	[<Person: u'Jean-Pierre Dardenne' (u'nm0201094')>, <Person: u'Luc Dardenne' (u'nm0201095')>]	2005	tt0456396	0	14614	[<Person: u'Jean-Pierre Dardenne' (u'nm0201094')>, <Person: u'Luc Dardenne' (u'nm0201095')>]	[<Person: u'J\xe9r\xe9mie Renier' (u'nm0753737')>, <Person: u'D\xe9borah Fran\xe7ois' (u'nm1918862')>, <Person: u'J\xe9r\xe9mie Segard' (u'nm1924710')>, <Person: u'Fabrizio Rongione' (u'nm0740090')>]	L'enfant	0	1	1	0	0	feature	0	0	0	5	0	0	[]	1	0	0	5700	0
7.3	0	PG-13	0	[<Person: u'Andrew Niccol' (u'nm0629272')>, <Person: u'Sacha Gervasi' (u'nm0315065')>]	2004	tt0362227	0	310905	[<Person: u'Steven Spielberg' (u'nm0000229')>]	[<Person: u'Tom Hanks' (u'nm0000158')>, <Person: u'Catherine Zeta-Jones' (u'nm0001876')>, <Person: u'Chi McBride' (u'nm0564277')>, <Person: u'Stanley Tucci' (u'nm0001804')>]	The Terminal	0	0	1	0	1	feature	0	0	0	8	0	0	[]	1	0	0	7680	0
8.2	0	PG-13	1	[<Person: u'Lawrence Kasdan' (u'nm0001410')>, <Person: u'J.J. Abrams' (u'nm0009190')>]	2015	tt2488496	0	598642	[<Person: u'J.J. Abrams' (u'nm0009190')>]	[<Person: u'Daisy Ridley' (u'nm5397459')>, <Person: u'John Boyega' (u'nm3915784')>, <Person: u'Oscar Isaac' (u'nm1209966')>, <Person: u'Domhnall Gleeson' (u'nm1727304')>]	Star Wars: The Force Awakens	1	0	0	0	0	feature	0	0	1	6	0	0	[]	0	0	1	8280	0
7.3	1	PG	1	[<Person: u'Chris Sanders' (u'nm0761498')>, <Person: u'Kirk De Micco' (u'nm0210320')>]	2013	tt0481499	0	153759	[<Person: u'Kirk De Micco' (u'nm0210320')>, <Person: u'Chris Sanders' (u'nm0761498')>]	[<Person: u'Nicolas Cage' (u'nm0000115')>, <Person: u'Ryan Reynolds' (u'nm0005351')>, <Person: u'Emma Stone' (u'nm1297015')>, <Person: u'Catherine Keener' (u'nm0001416')>]	The Croods	0	0	0	0	1	feature	0	0	1	4	0	0	[]	0	1	0	5880	0
8.8	0	TV-MA	0	[<Person: u'Chuck Palahniuk' (u'nm0657333')>, <Person: u'Jim Uhls' (u'nm0880243')>]	1999	tt0137523	0	1381041	[<Person: u'David Fincher' (u'nm0000399')>]	[<Person: u'Brad Pitt' (u'nm0000093')>, <Person: u'Edward Norton' (u'nm0001570')>, <Person: u'Meat Loaf' (u'nm0001533')>, <Person: u'Zach Grenier' (u'nm0340260')>]	Fight Club	0	0	0	0	0	feature	0	0	0	43	0	0	[]	1	0	0	8340	0
8.1	0	R	0	[<Person: u'Paul Thomas Anderson' (u'nm0000759')>, <Person: u'Upton Sinclair' (u'nm0801737')>]	2007	tt0469494	0	382799	[<Person: u'Paul Thomas Anderson' (u'nm0000759')>]	[<Person: u'Daniel Day-Lewis' (u'nm0000358')>, <Person: u'Paul Dano' (u'nm0200452')>, <Person: u'Ciar\xe1n Hinds' (u'nm0001354')>, <Person: u'Martin Stringer' (u'nm2872491')>]	There Will Be Blood	0	0	0	0	0	feature	0	0	0	23	0	0	[]	1	0	0	9480	0
8	0	Not Rated	0	[<Person: u'Rumer Godden' (u'nm0323869')>, <Person: u'Michael Powell' (u'nm0003836')>]	1947	tt0039192	0	15975	[<Person: u'Michael Powell' (u'nm0003836')>, <Person: u'Emeric Pressburger' (u'nm0696247')>]	[<Person: u'Deborah Kerr' (u'nm0000039')>, <Person: u'David Farrar' (u'nm0268119')>, <Person: u'Flora Robson' (u'nm0733460')>, <Person: u'Jenny Laird' (u'nm0481966')>]	Black Narcissus	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	6000	0
7.6	0	R	0	[<Person: u'Peter Craig' (u'nm0185976')>, <Person: u'Ben Affleck' (u'nm0000255')>]	2010	tt0840361	0	285256	[<Person: u'Ben Affleck' (u'nm0000255')>]	[<Person: u'Ben Affleck' (u'nm0000255')>, <Person: u'Rebecca Hall' (u'nm0356017')>, <Person: u'Jon Hamm' (u'nm0358316')>, <Person: u'Jeremy Renner' (u'nm0719637')>]	The Town	0	1	0	0	0	feature	0	0	0	9	1	0	[]	1	0	0	7500	0
8.1	0	PG	0	[<Person: u'Andrew Niccol' (u'nm0629272')>]	1998	tt0120382	0	685648	[<Person: u'Peter Weir' (u'nm0001837')>]	[<Person: u'Jim Carrey' (u'nm0000120')>, <Person: u'Ed Harris' (u'nm0000438')>, <Person: u'Laura Linney' (u'nm0001473')>, <Person: u'Noah Emmerich' (u'nm0001187')>]	The Truman Show	1	0	0	0	1	feature	0	0	0	22	0	0	[]	1	0	0	6180	0
7.2	0	R	0	[<Person: u'Jonathan Lemkin' (u'nm0501380')>, <Person: u'Stephen Hunter' (u'nm2394211')>]	2007	tt0822854	0	260399	[<Person: u'Antoine Fuqua' (u'nm0298807')>]	[<Person: u'Mark Wahlberg' (u'nm0000242')>, <Person: u'Michael Pe\xf1a' (u'nm0671567')>, <Person: u'Rhona Mitra' (u'nm0593961')>, <Person: u'Danny Glover' (u'nm0000418')>]	Shooter	0	1	0	0	0	feature	0	0	0	4	1	1	[]	1	0	1	7440	0
7.1	0	R	0	[<Person: u'Nick Hornby' (u'nm0394984')>, <Person: u'Cheryl Strayed' (u'nm4952700')>]	2014	tt2305051	1	89660	[<Person: u'Jean-Marc Vall\xe9e' (u'nm0885249')>]	[<Person: u'Reese Witherspoon' (u'nm0000702')>, <Person: u'Laura Dern' (u'nm0000368')>, <Person: u'Gaby Hoffmann' (u'nm0000451')>, <Person: u'Michiel Huisman' (u'nm0401264')>]	Wild	0	0	0	0	0	feature	0	0	1	13	0	0	[]	1	0	0	6900	0
7.8	0	PG	0	[<Person: u'J.G. Ballard' (u'nm0050618')>, <Person: u'Tom Stoppard' (u'nm0001779')>]	1987	tt0092965	0	91370	[<Person: u'Steven Spielberg' (u'nm0000229')>]	[<Person: u'Christian Bale' (u'nm0000288')>, <Person: u'John Malkovich' (u'nm0000518')>, <Person: u'Miranda Richardson' (u'nm0001669')>, <Person: u'Nigel Havers' (u'nm0369814')>]	Empire of the Sun	0	0	0	0	0	feature	1	0	0	5	0	0	[]	1	1	0	9180	0
7.8	0	R	0	[<Person: u'Chris Gerolmo' (u'nm0314665')>]	1988	tt0095647	0	66753	[<Person: u'Alan Parker' (u'nm0000570')>]	[<Person: u'Gene Hackman' (u'nm0000432')>, <Person: u'Willem Dafoe' (u'nm0000353')>, <Person: u'Frances McDormand' (u'nm0000531')>, <Person: u'Brad Dourif' (u'nm0000374')>]	Mississippi Burning	0	1	0	0	0	feature	0	0	0	4	1	1	[]	1	1	0	7680	0
7.9	0	R	1	[<Person: u'Jaco Van Dormael' (u'nm0233757')>]	2009	tt0485947	0	155542	[<Person: u'Jaco Van Dormael' (u'nm0233757')>]	[<Person: u'Jared Leto' (u'nm0001467')>, <Person: u'Sarah Polley' (u'nm0001631')>, <Person: u'Diane Kruger' (u'nm1208167')>, <Person: u'Linh Dan Pham' (u'nm0199006')>]	Mr. Nobody	1	0	1	0	0	feature	0	0	0	16	0	0	[]	1	0	0	8460	0
