,id,title,freq,rating,year,votes,runtime,type,certification,action,comedy,horror,thriller,adventure,mystery,drama,history,sci_fi,crime,romance,music,western,war,biography,fantasy,family,cast_summary,writers_summary,directors_summary,adj_freq,adj_rating,adj_year,adj_votes,adj_runtime,adj_cast_summary,adj_writers_summary,adj_directors_summary,adj_action,adj_comedy,adj_horror,adj_thriller,adj_adventure,adj_mystery,adj_drama,adj_history,adj_sci_fi,adj_crime,adj_romance,adj_music,adj_western,adj_war,adj_biography,adj_fantasy,adj_family,adj_type,adj_certification
638,tt1398426,Straight Outta Compton,28,7.9,2015,128606.0,8820.0,feature,R,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,O'Shea Jackson Jr.|Corey Hawkins|Jason Mitchell|Neil Brown Jr.,Jonathan Herman|Andrea Berloff,F. Gary Gray,0.101214574899,0.926829268293,1.0,0.820357282559,0.636363636364,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,-0.874242424242,0.163636363636,-0.968181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
407,tt2293640,Minions,28,6.4,2015,149443.0,5460.0,feature,PG,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Sandra Bullock|Jon Hamm|Michael Keaton|Pierre Coffin,Brian Lynch,Kyle Balda|Pierre Coffin,0.101214574899,0.560975609756,1.0,0.835678110414,0.972027972028,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,1.0
495,tt1323594,Despicable Me,27,7.7,2010,394813.0,5220.0,feature,TV-PG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Steve Carell|Jason Segel|Russell Brand|Julie Andrews,Cinco Paul|Ken Daurio,Pierre Coffin|Chris Renaud,0.0971659919028,0.878048780488,0.943820224719,0.983908608839,0.944055944056,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
307,tt2080374,Steve Jobs,26,7.2,2015,104144.0,7320.0,feature,R,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Michael Fassbender|Kate Winslet|Seth Rogen|Jeff Daniels,Aaron Sorkin|Walter Isaacson,Danny Boyle,0.0931174089069,0.756097560976,1.0,0.802371099759,0.811188811189,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
281,tt1375666,Inception,26,8.8,2010,1508597.0,8880.0,feature,PG-13,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Ken Watanabe,Christopher Nolan,Christopher Nolan,0.0931174089069,0.853658536585,0.943820224719,0.164976280179,0.629370629371,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
14,tt1646971,How to Train Your Dragon 2,25,7.9,2014,227184.0,6120.0,feature,PG,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Jay Baruchel|Cate Blanchett|Gerard Butler|Craig Ferguson,Dean DeBlois|Cressida Cowell,Dean DeBlois,0.0890688259109,0.926829268293,0.988764044944,0.892838761099,0.951048951049,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
90,tt3498820,Captain America: Civil War,25,8.0,2016,349151.0,8820.0,feature,PG-13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Chris Evans|Robert Downey Jr.|Scarlett Johansson|Sebastian Stan,Christopher Markus|Stephen McFeely,Anthony Russo|Joe Russo,0.0890688259109,0.951219512195,0.988764044944,0.982517477376,0.636363636364,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
426,tt1453405,Monsters University,25,7.3,2013,241479.0,6240.0,feature,G,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Billy Crystal|John Goodman|Steve Buscemi|Helen Mirren,Dan Scanlon|Daniel Gerson,Dan Scanlon,0.0890688259109,0.780487804878,0.977528089888,0.903349450459,0.937062937063,0.0,0.0,0.0,0.227272727273,0.65,-0.931818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
111,tt3464902,The Lobster,24,7.1,2015,93505.0,7140.0,feature,R,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Colin Farrell|Rachel Weisz|Jessica Barden|Olivia Colman,Yorgos Lanthimos|Efthymis Filippou,Yorgos Lanthimos,0.085020242915,0.731707317073,1.0,0.794548558723,0.832167832168,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,-0.798484848485,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
634,tt2381111,Brooklyn,24,7.5,2015,83974.0,7020.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Saoirse Ronan|Emory Cohen|Domhnall Gleeson|Jim Broadbent,Nick Hornby|Colm Tóibín,John Crowley,0.085020242915,0.829268292683,1.0,0.787540697213,0.846153846154,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
167,tt2402927,Carol,24,7.2,2015,68201.0,7080.0,feature,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Cate Blanchett|Rooney Mara|Sarah Paulson|Kyle Chandler,Phyllis Nagy|Patricia Highsmith,Todd Haynes,0.085020242915,0.756097560976,1.0,0.775943278306,0.839160839161,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
398,tt2361509,The Intern,24,7.1,2015,144802.0,7260.0,feature,PG-13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Robert De Niro|Anne Hathaway|Rene Russo|Anders Holm,Nancy Meyers,Nancy Meyers,0.085020242915,0.731707317073,1.0,0.832265720815,0.818181818182,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
186,tt0245429,Spirited Away,24,8.6,2001,432842.0,7500.0,feature,PG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Daveigh Chase|Suzanne Pleshette|Miyu Irino|Rumi Hiiragi,Hayao Miyazaki,Hayao Miyazaki,0.085020242915,0.90243902439,0.842696629213,0.955947013479,0.79020979021,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
213,tt0126029,Shrek,24,7.9,2001,476912.0,5400.0,feature,TV-PG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow,William Steig|Ted Elliott,Andrew Adamson|Vicky Jenson,0.085020242915,0.926829268293,0.842696629213,0.923543650058,0.965034965035,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
34,tt1690953,Despicable Me 2,24,7.5,2013,293233.0,5880.0,feature,TV-PG,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Steve Carell|Kristen Wiig|Benjamin Bratt|Miranda Cosgrove,Cinco Paul|Ken Daurio,Pierre Coffin|Chris Renaud,0.085020242915,0.829268292683,0.977528089888,0.941402631091,0.979020979021,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
611,tt2802144,Kingsman: The Secret Service,24,7.7,2014,412604.0,7740.0,feature,R,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Colin Firth|Taron Egerton|Samuel L. Jackson|Michael Caine,Jane Goldman|Matthew Vaughn,Matthew Vaughn,0.085020242915,0.878048780488,0.988764044944,0.970827414407,0.762237762238,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
496,tt2582802,Whiplash,24,8.5,2014,425842.0,6420.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Miles Teller|J.K. Simmons|Melissa Benoist|Paul Reiser,Damien Chazelle,Damien Chazelle,0.085020242915,0.926829268293,0.988764044944,0.961093905785,0.916083916084,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,-0.968181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
498,tt1355683,Black Mass,23,6.9,2015,125175.0,7380.0,feature,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Johnny Depp|Benedict Cumberbatch|Dakota Johnson|Joel Edgerton,Mark Mallouk|Jez Butterworth,Scott Cooper,0.080971659919,0.682926829268,1.0,0.817834570058,0.804195804196,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
648,tt1661199,Cinderella,23,7.0,2015,108259.0,6300.0,feature,PG,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,Lily James|Cate Blanchett|Richard Madden|Helena Bonham Carter,Chris Weitz,Kenneth Branagh,0.080971659919,0.707317073171,1.0,0.805396737164,0.93006993007,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
545,tt2820852,Furious 7,23,7.2,2015,285452.0,8220.0,feature,PG-13,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Vin Diesel|Paul Walker|Dwayne Johnson|Jason Statham,Chris Morgan|Gary Scott Thompson,James Wan,0.080971659919,0.756097560976,1.0,0.935681492658,0.706293706294,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
182,tt2015381,Guardians of the Galaxy,22,8.1,2014,709456.0,7260.0,feature,PG-13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Chris Pratt|Vin Diesel|Bradley Cooper|Zoe Saldana,James Gunn|Nicole Perlman,James Gunn,0.0769230769231,0.975609756098,0.988764044944,0.752560946558,0.818181818182,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
549,tt2719848,Everest,22,7.1,2015,143525.0,7260.0,feature,PG-13,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,Jason Clarke|Ang Phula Sherpa|Thomas M. Wright|Martin Henderson,William Nicholson|Simon Beaufoy,Baltasar Kormákur,0.0769230769231,0.731707317073,1.0,0.831326780604,0.818181818182,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,0.513636363636,-0.931818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
299,tt2401878,Anomalisa,22,7.3,2015,37185.0,5400.0,feature,R,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,David Thewlis|Jennifer Jason Leigh|Tom Noonan,Charlie Kaufman|Charlie Kaufman,Duke Johnson|Charlie Kaufman,0.0769230769231,0.780487804878,1.0,0.753138133766,0.965034965035,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
84,tt0837562,Hotel Transylvania,22,7.1,2012,169237.0,5460.0,feature,PG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Adam Sandler|Kevin James|Andy Samberg|Selena Gomez,Peter Baynham|Robert Smigel,Genndy Tartakovsky,0.0769230769231,0.731707317073,0.966292134831,0.850232051316,0.972027972028,0.0,0.0,0.0,0.227272727273,0.65,-0.931818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
48,tt1365050,Beasts of No Nation,21,7.8,2015,45265.0,8220.0,feature,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Abraham Attah|Emmanuel Affadzi|Ricky Adelayitor|Andrew Adote,Cary Joji Fukunaga|Uzodinma Iweala,Cary Joji Fukunaga,0.0728744939271,0.90243902439,1.0,0.759079118029,0.706293706294,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,-0.95303030303,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
367,tt0441773,Kung Fu Panda,21,7.6,2008,314951.0,5520.0,feature,PG,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Jack Black|Ian McShane|Angelina Jolie|Dustin Hoffman,Jonathan Aibel|Glenn Berger,Mark Osborne|John Stevenson,0.0728744939271,0.853658536585,0.921348314607,0.957371232107,0.979020979021,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,1.0
446,tt4178092,The Gift,21,7.1,2015,87888.0,6480.0,feature,R,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Jason Bateman|Rebecca Hall|Joel Edgerton|Allison Tolman,Joel Edgerton,Joel Edgerton,0.0728744939271,0.731707317073,1.0,0.790418545282,0.909090909091,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
408,tt3079380,Spy,21,7.1,2015,177670.0,7140.0,feature,R,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Melissa McCarthy|Rose Byrne|Jude Law|Jason Statham,Paul Feig,Paul Feig,0.0728744939271,0.731707317073,1.0,0.856432586005,0.832167832168,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
469,tt1754656,The Little Prince,21,7.8,2015,34228.0,6480.0,feature,PG,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,Jeff Bridges|Mackenzie Foy|Rachel McAdams|Marion Cotillard,Irena Brignull|Bob Persichetti,Mark Osborne,0.0728744939271,0.90243902439,1.0,0.750963939402,0.909090909091,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
657,tt0101414,Beauty and the Beast,21,8.0,1991,316297.0,5040.0,feature,G,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Paige O'Hara|Robby Benson|Jesse Corti|Rex Everhart,Linda Woolverton|Brenda Chapman,Gary Trousdale|Kirk Wise,0.0728744939271,0.951219512195,0.730337078652,0.958360905971,0.923076923077,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
476,tt1638355,The Man from U.N.C.L.E.,20,7.3,2015,188615.0,6960.0,feature,PG-13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Henry Cavill|Armie Hammer|Alicia Vikander|Elizabeth Debicki,Guy Ritchie|Lionel Wigram,Guy Ritchie,0.0688259109312,0.780487804878,1.0,0.864480119761,0.853146853147,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
11,tt0993846,The Wolf of Wall Street,20,8.2,2013,811423.0,10800.0,feature,R,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Leonardo DiCaprio|Jonah Hill|Margot Robbie|Matthew McConaughey,Terence Winter|Jordan Belfort,Martin Scorsese,0.0688259109312,1.0,0.977528089888,0.677587636871,0.405594405594,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
38,tt1490017,The Lego Movie,20,7.8,2014,252359.0,6000.0,feature,TV-PG,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Chris Pratt|Will Ferrell|Elizabeth Banks|Will Arnett,Phil Lord|Christopher Miller,Phil Lord|Christopher Miller,0.0688259109312,0.90243902439,0.988764044944,0.911349191644,0.965034965035,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
525,tt3488710,The Walk,20,7.4,2015,84751.0,7380.0,feature,PG,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Joseph Gordon-Levitt|Charlotte Le Bon|Guillaume Baillargeon|Émilie Leclerc,Robert Zemeckis|Christopher Browne,Robert Zemeckis,0.0688259109312,0.80487804878,1.0,0.788112002259,0.804195804196,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,1.0
291,tt2446980,Joy,19,6.6,2015,85138.0,7440.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Jennifer Lawrence|Robert De Niro|Bradley Cooper|Edgar Ramírez,David O. Russell|Annie Mumolo,David O. Russell,0.0647773279352,0.609756097561,1.0,0.788396551876,0.797202797203,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
231,tt4046784,Maze Runner: The Scorch Trials,19,6.4,2015,147595.0,7920.0,feature,PG-13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Dylan O'Brien|Kaya Scodelario|Thomas Brodie-Sangster|Giancarlo Esposito,T.S. Nowlin|James Dashner,Wes Ball,0.0647773279352,0.560975609756,1.0,0.834319330845,0.741258741259,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
311,tt1798684,Southpaw,19,7.4,2015,156038.0,7440.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jake Gyllenhaal|Rachel McAdams|Oona Laurence|Forest Whitaker,Kurt Sutter,Antoine Fuqua,0.0647773279352,0.80487804878,1.0,0.840527218237,0.797202797203,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
22,tt0810819,The Danish Girl,19,7.0,2015,94304.0,7140.0,feature,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Eddie Redmayne|Alicia Vikander|Amber Heard|Ben Whishaw,David Ebershoff|Lucinda Coxon,Tom Hooper,0.0647773279352,0.707317073171,1.0,0.795136039716,0.832167832168,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
39,tt0111161,The Shawshank Redemption,19,9.3,1994,1732972.0,8520.0,feature,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Tim Robbins|Morgan Freeman|Bob Gunton|William Sadler,Stephen King|Frank Darabont,Frank Darabont,0.0647773279352,0.731707317073,0.76404494382,0.0,0.671328671329,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
52,tt2084970,The Imitation Game,19,8.1,2014,494608.0,6840.0,feature,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Allen Leech,Graham Moore|Andrew Hodges,Morten Tyldum,0.0647773279352,0.975609756098,0.988764044944,0.910532306308,0.867132867133,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,-0.95303030303,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
478,tt0103639,Aladdin,19,8.0,1992,267232.0,5400.0,feature,G,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman,Ron Clements|John Musker,Ron Clements|John Musker,0.0647773279352,0.951219512195,0.741573033708,0.922284867254,0.965034965035,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
349,tt1655441,The Age of Adaline,18,7.2,2015,101188.0,6720.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Blake Lively|Michiel Huisman|Harrison Ford|Kathy Baker,J. Mills Goodloe|Salvador Paskowitz,Lee Toland Krieger,0.0607287449393,0.756097560976,1.0,0.800197640665,0.881118881119,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
