rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
8.1	0	PG-13	0	[<Person: u'Michael Crichton' (u'nm0000341')>, <Person: u'Michael Crichton' (u'nm0000341')>]	1993	tt0107290	0	630506	[<Person: u'Steven Spielberg' (u'nm0000229')>]	[<Person: u'Sam Neill' (u'nm0000554')>, <Person: u'Laura Dern' (u'nm0000368')>, <Person: u'Jeff Goldblum' (u'nm0000156')>, <Person: u'Richard Attenborough' (u'nm0000277')>]	Jurassic Park	1	0	0	0	0	feature	0	0	1	8	1	0	[]	0	0	0	7620	0
8.6	0	PG-13	0	[<Person: u'Manish Pandey' (u'nm3419321')>]	2010	tt1424432	1	46717	[<Person: u'Asif Kapadia' (u'nm0438090')>]	[<Person: u'Ayrton Senna' (u'nm0784389')>, <Person: u'Alain Prost' (u'nm1169354')>, <Person: u'Frank Williams' (u'nm2604029')>, <Person: u'Ron Dennis' (u'nm2651182')>]	Senna	0	0	0	0	0	documentary	0	0	0	5	0	0	[]	0	0	0	6360	0
7.8	0	TV-MA	0	[<Person: u'Mel Gibson' (u'nm0000154')>, <Person: u'Farhad Safinia' (u'nm1731154')>]	2006	tt0472043	0	239860	[<Person: u'Mel Gibson' (u'nm0000154')>]	[<Person: u'Gerardo Taracena' (u'nm0850162')>, <Person: u'Raoul Max Trujillo' (u'nm0874232')>, <Person: u'Dalia Hern\xe1ndez' (u'nm2199664')>, <Person: u'Rudy Youngblood' (u'nm2199632')>]	Apocalypto	0	0	0	0	0	feature	0	0	1	6	1	0	[]	1	0	1	8340	0
7.6	0	R	0	[<Person: u'Pedro Almod\xf3var' (u'nm0000264')>, <Person: u'Agust\xedn Almod\xf3var' (u'nm0021948')>]	2011	tt1189073	0	104041	[<Person: u'Pedro Almod\xf3var' (u'nm0000264')>]	[<Person: u'Antonio Banderas' (u'nm0000104')>, <Person: u'Elena Anaya' (u'nm0025745')>, <Person: u'Jan Cornet' (u'nm1693432')>, <Person: u'Marisa Paredes' (u'nm0004650')>]	The Skin I Live In	0	1	0	0	0	feature	0	0	0	6	1	0	[]	1	0	0	7200	0
6.5	0	R	0	[<Person: u'Scott Kosar' (u'nm0466925')>, <Person: u'Ray Wright' (u'nm1242522')>]	2010	tt0455407	0	94609	[<Person: u'Breck Eisner' (u'nm0252135')>]	[<Person: u'Radha Mitchell' (u'nm0593664')>, <Person: u'Timothy Olyphant' (u'nm0648249')>, <Person: u'Danielle Panabaker' (u'nm1263939')>, <Person: u'Joe Anderson' (u'nm1725848')>]	The Crazies	0	0	0	0	0	feature	0	1	0	4	1	0	[]	0	0	0	6060	0
7.4	0	PG-13	0	[<Person: u'Gene Brewer' (u'nm0108150')>, <Person: u'Charles Leavitt' (u'nm0495378')>]	2001	tt0272152	0	151086	[<Person: u'Iain Softley' (u'nm0812200')>]	[<Person: u'Kevin Spacey' (u'nm0000228')>, <Person: u'Jeff Bridges' (u'nm0000313')>, <Person: u'Mary McCormack' (u'nm0005203')>, <Person: u'Alfre Woodard' (u'nm0005569')>]	K-PAX	1	0	0	0	0	feature	0	0	0	4	0	1	[]	1	0	0	7200	0
7.4	0	R	0	[<Person: u'John Logan' (u'nm0517589')>, <Person: u'Hugh Wheeler' (u'nm0923839')>]	2007	tt0408236	0	287853	[<Person: u'Tim Burton' (u'nm0000318')>]	[<Person: u'Johnny Depp' (u'nm0000136')>, <Person: u'Helena Bonham Carter' (u'nm0000307')>, <Person: u'Alan Rickman' (u'nm0000614')>, <Person: u'Timothy Spall' (u'nm0001758')>]	Sweeney Todd: The Demon Barber of Fleet Street	0	0	0	0	0	feature	0	1	0	5	1	0	[]	1	0	0	6960	0
8.5	0	Approved	0	[<Person: u'Joseph Stefano' (u'nm0825010')>, <Person: u'Robert Bloch' (u'nm0088645')>]	1960	tt0054215	0	433441	[<Person: u'Alfred Hitchcock' (u'nm0000033')>]	[<Person: u'Anthony Perkins' (u'nm0000578')>, <Person: u'Janet Leigh' (u'nm0001463')>, <Person: u'Vera Miles' (u'nm0587256')>, <Person: u'John Gavin' (u'nm0001260')>]	Psycho	0	0	0	0	0	feature	0	1	0	18	1	1	[]	0	0	0	6540	0
8	0	TV-14	0	[<Person: u'Kazunori It\xf4' (u'nm0411872')>, <Person: u'Masamune Shirow' (u'nm0794385')>]	1995	tt0113568	0	82602	[<Person: u'Mamoru Oshii' (u'nm0651900')>]	[<Person: u'Atsuko Tanaka' (u'nm0848968')>, <Person: u'Iemasa Kayumi' (u'nm0443509')>, <Person: u'Akio \xd4tsuka' (u'nm0960033')>, <Person: u'K\xf4ichi Yamadera' (u'nm0945290')>]	Ghost in the Shell	1	0	0	0	0	feature	0	0	0	4	1	1	[]	0	0	1	4980	0
7.8	0	PG-13	0	[<Person: u'Peter Hedges' (u'nm0373282')>, <Person: u'Peter Hedges' (u'nm0373282')>]	1993	tt0108550	0	174760	[<Person: u'Lasse Hallstr\xf6m' (u'nm0002120')>]	[<Person: u'Johnny Depp' (u'nm0000136')>, <Person: u'Leonardo DiCaprio' (u'nm0000138')>, <Person: u'Juliette Lewis' (u'nm0000496')>, <Person: u'Mary Steenburgen' (u'nm0005460')>]	What's Eating Gilbert Grape	0	0	0	0	0	feature	0	0	0	9	0	0	[]	1	0	0	7080	0
